cmap_instance	drugbank_id	name	dose	cell_line	mers1_es	mers1_p	sars1_es	sars1_p	sars2_es	sars2_p
6015	DB13574	Heptaminol	0.000022	MCF7	0	1	0	0.96	0.633829381	0
6016	DB13407	Nifenazone	0.000013	MCF7	0	1	0	0.98	0	0.88
6017	DB00982	Isotretinoin	0.0000134	MCF7	0	1	-0.655555556	1	0	0.96
6018	DB00811	Ribavirin	0.0000164	MCF7	0	1	0	0.98	0.59950793	0
6020	DB01075	Diphenhydramine	0.0000138	MCF7	0.485068396	0	0	0.99	0	0.9
6021	DB00806	Pentoxifylline	0.0000144	MCF7	0.406071186	0	0	0.97	0	0.87
6023	DB00180	Flunisolide	0.0000092	MCF7	0	0.99	-0.505555556	1	0	0.84
6024	DB04843	Mepenzolate	0.0000096	MCF7	0	1	0	0.98	-0.478317178	0.98
6028	DB00420	Promazine	0.0000124	MCF7	0.365513467	0	0	0.96	0.544390399	0
6030	DB04817	Metamizole	0.000012	MCF7	0	1	0	0.99	-0.494824213	1
6031	DB13442	Citiolone	0.0000252	MCF7	0.441529718	0.01	0.5343386	0	0.476254187	0
6032	DB11748	Benfotiamine	0.0000086	MCF7	0	1	0	0.98	0	0.95
6036	DB01581	Sulfamerazine	0.0000152	MCF7	-0.362532349	1	0	0.98	-0.540775886	1
6037	DB09018	Bromopride	0.0000116	MCF7	0.355502566	0.01	0	0.97	0.399728667	0.03
6038	DB09401	Isosorbide	0.000017	MCF7	0	1	-0.646203336	1	-0.489274493	0.99
6039	DB00846	Flurandrenolide	0.0000092	MCF7	0	1	0	0.99	0	0.94
6040	DB06786	Halcinonide	0.0000088	MCF7	0	0.99	-0.538888889	1	0	0.93
6046	DB11461	Sulfachlorpyridazine	0.000014	MCF7	0	1	0	0.96	0	0.93
6048	DB13467	Lanatoside C	0.000004	MCF7	0	1	0	0.96	-0.442543832	1
6052	DB00754	Ethotoin	0.0000196	MCF7	-0.397917934	1	0	0.95	-0.445911287	1
6053	DB08936	Chlorcyclizine	0.0000118	MCF7	0	0.99	0	0.99	0.645232719	0
6054	DB09345	Pramocaine	0.0000122	MCF7	0	1	0	0.98	0	0.85
6058	DB13044	Gossypol	0.0000078	MCF7	-0.426060891	1	-0.627777778	1	0	0.84
6061	DB01146	Diphenylpyraline	0.0000126	MCF7	0.327600931	0.01	0	0.97	0.502479614	0
6062	DB01216	Finasteride	0.0000108	MCF7	0	0.98	0	0.95	0.568409276	0
6065	DB13232	Suxibuzone	0.0000092	MCF7	0	1	0.566666667	0.01	0	0.84
6068	DB04574	Estrone sulfate	0.0000092	MCF7	0	1	0	0.94	0	0.89
6069	DB06764	Tetryzoline	0.0000168	MCF7	0	1	0	0.97	0	0.84
6070	DB11125	Benzethonium	0.000009	MCF7	-0.300458446	1	0	0.99	-0.421375921	0.98
6071	DB00324	Fluorometholone	0.0000106	MCF7	0	1	0	1	0	0.85
6072	DB12736	Etanidazole	0.0000186	MCF7	0	1	0	0.98	0	0.89
6073	DB11336	Kinetin	0.0000186	MCF7	0	0.99	0	0.97	0	0.94
6077	DB07931	Hexestrol	0.0000148	MCF7	-0.424570137	1	0	0.99	0	0.93
6078	DB04571	Trioxsalen	0.0000176	MCF7	0	1	-0.444444444	1	-0.602431799	1
6079	DB00456	Cefalotin	0.0000096	MCF7	0	1	0.418701845	0.08	-0.308900367	0.89
6082	DB14066	Tetrandrine	0.0000064	MCF7	-0.277124721	1	-0.494004722	1	-0.523229181	1
6086	DB00274	Cefmetazole	0.0000082	MCF7	0	1	-0.444444444	1	-0.370356836	0.93
6088	DB01112	Cefuroxime	0.000009	MCF7	0	1	0	0.98	-0.487714988	1
6090	DB11464	Sulfaquinoxaline	0.0000124	MCF7	0	1	0	0.99	0.469741811	0
6091	DB14128	Nadide	0.000006	MCF7	0	1	0	0.97	0.406055462	0.01
6092	DB01162	Terazosin	0.0000094	MCF7	0	1	0	0.94	0.423896361	0
6093	DB11148	Butamben	0.0000206	MCF7	0	0.99	0	0.98	-0.368905514	0.95
6094	DB00240	Alclometasone	0.0000076	MCF7	0	1	0	0.95	0	0.84
6095	DB11750	Clobetasol	0.0000086	MCF7	0	0.99	-0.416666667	1	-0.501304034	1
6096	DB00788	Naproxen	0.0000158	MCF7	0	0.99	0	0.97	0	0.84
6098	DB00428	Streptozocin	0.000015	MCF7	0	1	0	0.96	0	0.92
6099	DB00576	Sulfamethizole	0.0000148	MCF7	0	0.99	0	0.98	0	0.9
6100	DB01438	Phenazopyridine	0.000016	MCF7	0.284859699	0.05	0	0.95	0.507685662	0
6101	DB00891	Sulfapyridine	0.000016	MCF7	0	1	0	0.97	0	0.86
6102	DB01097	Leflunomide	0.0000148	MCF7	0	1	0	0.97	0.681215165	0
6103	DB01179	Podofilox	0.0000096	MCF7	0	0.99	0	0.96	0.404449729	0.01
6105	DB13337	Pheneticillin	0.00001	MCF7	0	1	0	0.97	0	0.88
6106	DB00264	Metoprolol	0.0000058	MCF7	0	1	0	0.97	0.594584077	0
6124	DB04839	Cyproterone acetate	0.0000096	HL60	0	1	0	1	0	0.9
6126	DB00826	Natamycin	0.000006	HL60	0	1	0	1	0	0.93
6127	DB01232	Saquinavir	0.0000052	HL60	0.41053736	0.01	0	1	0.494069271	0
6128	DB01153	Sertaconazole	0.000008	HL60	0	1	0	1	0	0.88
6129	DB13351	Piperidolate	0.0000112	HL60	0	1	0.438888889	0.12	0	0.94
6130	DB03322	Dexpropranolol	0.0000136	HL60	0	1	0	0.99	0	0.96
6132	DB00979	Cyclopentolate	0.0000122	HL60	0	1	-0.377777778	0.99	0	0.9
6133	DB00460	Verteporfin	0.0000028	HL60	0	1	-0.43647625	1	0	0.92
6135	DB00912	Repaglinide	0.0000088	HL60	0	1	0	1	0	0.96
6136	DB00432	Trifluridine	0.0000136	HL60	-0.343654326	1	-0.390786572	0.99	0	0.95
6138	DB09064	Ciprofibrate	0.0000138	HL60	0	1	0.551303603	0.01	0	0.88
6139	DB00260	Cycloserine	0.0000392	HL60	0	1	-0.494245985	1	0	0.97
6140	DB04573	Estriol	0.0000138	HL60	0	1	0	1	0	0.95
6141	DB00760	Meropenem	0.0000104	HL60	0	1	0	1	0	0.94
6142	DB00869	Dorzolamide	0.000011	HL60	0	1	0	0.97	0	0.96
6144	DB02925	Piretanide	0.000011	HL60	0	0.99	0	0.99	0.612649518	0
6145	DB01580	Oxprenolol	0.0000132	HL60	0	1	-0.444191506	1	0	0.96
6146	DB01607	Ticarcillin	0.0000094	HL60	0	1	-0.408488339	1	0	0.98
6150	DB00178	Ramipril	0.0000096	HL60	0	1	0	0.99	0	0.95
6151	DB11376	Azaperone	0.0000122	HL60	0	1	0	0.99	0	0.96
6153	DB00904	Ondansetron	0.0000122	HL60	0	0.99	0	0.98	0.399655572	0.04
6154	DB00372	Thiethylperazine	0.000006	HL60	-0.413261655	1	0	1	0	0.93
6155	DB01053	Benzylpenicillin	0.0000112	HL60	0	1	0	0.99	0	0.9
6156	DB09203	Synephrine	0.000024	HL60	0	1	0	0.99	0.426532347	0.03
6158	DB00532	Mephenytoin	0.0000184	HL60	0	1	0	0.99	0.45200441	0
6159	DB01413	Cefepime	0.0000074	HL60	0	1	0	0.97	0.431443053	0.02
6160	DB03585	Oxyphenbutazone	0.0000124	HL60	0	1	-0.4	0.99	0	0.93
6161	DB09342	Propoxycaine	0.000012	HL60	0	1	0	0.98	0.469761363	0
6162	DB00244	Mesalazine	0.0000262	HL60	0	1	0.483236049	0.02	0	0.93
6163	DB00502	Haloperidol	0.00001	HL60	0	1	0.445294057	0.15	-0.33537811	0.95
6164	DB00945	Acetylsalicylic acid	0.0001	HL60	0	1	0	1	0	0.92
6165	DB00947	Fulvestrant	0.000001	HL60	0	1	0	0.99	0	0.94
6166	DB05134	Tanespimycin	0.000001	HL60	0	1	0.478632578	0.07	0	0.91
6167	DB00877	Sirolimus	0.0000001	HL60	0	1	0	0.97	0.339146031	0.09
6168	DB00313	Valproic Acid	0.001	HL60	0	1	0	1	0	0.91
6170	DB00755	Tretinoin	0.000001	HL60	0	0.99	0	0.96	0	0.87
6172	DB12442	Alvespimycin	0.0000001	HL60	0	1	0	1	0	0.9
6173	DB00313	Valproic Acid	0.0002	HL60	0	1	-0.430543233	0.97	0	0.87
6174	DB00433	Prochlorperazine	0.00001	HL60	-0.340290183	1	-0.505907074	1	0	0.85
6175	DB02656	LY-294002	0.0000001	HL60	0	1	0	0.99	0	0.95
6176	DB00477	Chlorpromazine	0.000001	HL60	0	1	0	1	0	0.89
6177	DB05134	Tanespimycin	0.000001	HL60	0	1	0	1	0.400828667	0.03
6179	DB02546	Vorinostat	0.00001	HL60	0.331785625	0.02	0	0.96	0.337827751	0.04
6180	DB00877	Sirolimus	0.0000001	HL60	-0.493347012	1	0	0.98	0	0.9
6181	DB00313	Valproic Acid	0.00005	HL60	0	1	0	1	0	0.94
6182	DB00179	Masoprocol	0.000001	HL60	0	1	0	0.99	0.377282776	0.01
6183	DB00831	Trifluoperazine	0.00001	HL60	-0.415213036	1	-0.465504449	1	0	0.93
6184	DB05134	Tanespimycin	0.000001	HL60	0	1	0	0.98	0.458749694	0.01
6185	DB05134	Tanespimycin	0.000001	HL60	0	1	0	0.99	0.402613574	0.01
6186	DB02656	LY-294002	0.00001	HL60	0	1	-0.378441902	0.99	0	0.94
6187	DB02424	Geldanamycin	0.000001	HL60	0	1	0	0.97	0.505975809	0
6188	DB00363	Clozapine	0.00001	HL60	0	1	0	0.98	0.553354184	0
6189	DB00679	Thioridazine	0.00001	HL60	-0.443653889	1	-0.575065504	1	0.546075202	0
6191	DB00197	Troglitazone	0.00001	HL60	0	1	0.428011259	0.17	-0.386334571	0.95
6192	DB00412	Rosiglitazone	0.00001	HL60	0	1	0.435438556	0.09	0	0.96
6194	DB01645	Genistein	0.00001	HL60	-0.421627621	1	-0.528997069	1	0	0.94
6195	DB02656	LY-294002	0.00001	HL60	0	1	0	0.97	0.640591205	0
6196	DB00623	Fluphenazine	0.00001	HL60	-0.340248941	1	-0.433333333	0.96	0.568241957	0
6197	DB00947	Fulvestrant	0.00000001	HL60	0	1	0	0.98	0.423522954	0.04
6198	DB02656	LY-294002	0.00001	HL60	0.280220485	0.04	0	0.96	0.470392824	0
6199	DB00313	Valproic Acid	0.0005	HL60	0	1	0.477855605	0.05	0	0.9
6200	DB00783	Estradiol	0.00000001	HL60	0	1	0	1	0	0.89
6201	DB00877	Sirolimus	0.0000001	HL60	-0.393867007	1	-0.501805588	1	0	0.95
6202	DB08059	Wortmannin	0.00000001	HL60	-0.413766039	1	-0.381143798	0.99	0	0.89
6203	DB00502	Haloperidol	0.00001	HL60	0	0.99	0	0.99	0	0.94
6205	DB00358	Mefloquine	0.0000096	MCF7	-0.506213797	1	-0.555555556	1	0	0.99
6207	DB00257	Clotrimazole	0.0000116	MCF7	0	1	0	1	0	0.99
6208	DB00890	Dienestrol	0.000015	MCF7	0	1	0	1	0	0.99
6210	DB00822	Disulfiram	0.0000134	MCF7	0	1	0	1	0	0.99
6211	DB12736	Etanidazole	0.0000186	MCF7	0	1	0	1	0.664363215	0
6212	DB06821	Sulfameter	0.0000142	MCF7	0	1	0	1	0	1
6214	DB00979	Cyclopentolate	0.0000122	MCF7	0.590673228	0	0	1	0	0.99
6215	DB00483	Gallamine Triethiodide	0.0000044	MCF7	0	1	0	1	0	1
6216	DB04571	Trioxsalen	0.0000176	MCF7	0	1	-0.677777778	1	0	0.99
6217	DB09028	Cytisine	0.000021	MCF7	0	1	0	1	0.688517238	0
6218	DB09064	Ciprofibrate	0.0000138	MCF7	0.611606129	0	0	1	0	0.98
6224	DB00613	Amodiaquine	0.0000086	MCF7	0	1	0	1	0	0.97
6225	DB11502	Butacaine	0.000013	MCF7	0	1	0	1	0	1
6226	DB00981	Physostigmine	0.0000062	MCF7	0	1	0	1	0	0.98
6228	DB11512	Dihydrostreptomycin	0.0000028	MCF7	0	1	0	1	0	0.99
6229	DB00240	Alclometasone	0.0000076	MCF7	0	1	0	1	0	0.99
6230	DB01138	Sulfinpyrazone	0.0000098	MCF7	0	1	0	1	0	0.96
6231	DB11696	Racecadotril	0.0000104	MCF7	0	1	0	1	0.703969831	0
6232	DB00372	Thiethylperazine	0.000006	MCF7	0	1	0	1	0	1
6233	DB00759	Tetracycline	0.0000084	MCF7	0	1	0	1	0.772834118	0
6234	DB01438	Phenazopyridine	0.000016	MCF7	0	1	0	1	0	1
6235	DB00481	Raloxifene	0.0000078	MCF7	0	1	0	1	0	0.99
6237	DB01413	Cefepime	0.0000074	MCF7	0	1	0.576520871	0.02	0	1
6238	DB00302	Tranexamic acid	0.0000254	MCF7	0	1	0	1	0.746302163	0
6239	DB13337	Pheneticillin	0.00001	MCF7	0	1	0	1	0	0.96
6240	DB00871	Terbutaline	0.0000072	MCF7	0	1	0	1	0	1
6241	DB00704	Naltrexone	0.0000096	MCF7	0	1	0	1	0	0.97
6243	DB00755	Tretinoin	0.0000134	MCF7	0	1	0	1	0	0.99
6244	DB00473	Hexylcaine	0.0000134	MCF7	0	1	0	1	0.776195119	0
6245	DB01113	Papaverine	0.0000106	MCF7	0	1	0	1	0	1
6246	DB01232	Saquinavir	0.0000052	MCF7	0	1	0.606082185	0	0	0.98
6247	DB00324	Fluorometholone	0.0000106	MCF7	0	1	0	1	0	0.95
6248	DB06709	Methacholine	0.0000204	MCF7	0	1	0.591148468	0.02	0	1
6251	DB00699	Nicergoline	0.0000082	MCF7	-0.486443896	1	0	0.99	0	0.99
6252	DB07931	Hexestrol	0.0000148	MCF7	0	1	-0.55	1	0	1
6255	DB00421	Spironolactone	0.0000096	MCF7	0	1	0	1	0	0.98
6256	DB01156	Bupropion	0.0000144	MCF7	0	1	0	0.99	0	0.99
6257	DB00827	Cinoxacin	0.0000152	MCF7	0	1	0	0.99	0	0.99
6258	DB05137	Lobeline	0.0000106	MCF7	0.616862164	0	0	1	0.873695942	0
6259	DB00869	Dorzolamide	0.000011	MCF7	0	1	0	1	0.643410237	0
6260	DB06148	Mianserin	0.0000132	MCF7	0	1	0.659249747	0.01	0	0.98
6261	DB01112	Cefuroxime	0.000009	MCF7	0.61616468	0	0	1	0	0.98
6262	DB01061	Azlocillin	0.0000082	MCF7	0	1	-0.6	1	0	0.98
6263	DB13718	Hydroquinine	0.0000094	MCF7	0	1	0	1	0	0.97
6265	DB01622	Thioproperazine	0.0000062	MCF7	0	1	0.711111111	0	0	0.97
6266	DB11148	Butamben	0.0000206	MCF7	0.590309443	0	0	0.99	0.680383926	0
6267	DB00908	Quinidine	0.0000106	MCF7	0	1	0	1	0.620166571	0
6268	DB00703	Methazolamide	0.000017	MCF7	0	1	0.7	0.01	0	0.99
6269	DB00944	Demecarium	0.0000056	MCF7	0	1	0	1	0.704183281	0
6270	DB00904	Ondansetron	0.0000122	MCF7	0.52398231	0	0	1	0	0.98
6271	DB01234	Dexamethasone	0.0000092	MCF7	0	1	0	1	0	0.95
6272	DB00576	Sulfamethizole	0.0000148	MCF7	0	1	0.766666667	0	0	0.98
6275	DB00532	Mephenytoin	0.0000184	MCF7	0	1	0	1	0	0.97
6278	DB13766	Lidoflazine	0.0000082	MCF7	0	1	0	1	0	0.98
6279	DB01181	Ifosfamide	0.0000154	MCF7	0	1	0	1	0	0.99
6283	DB00733	Pralidoxime	0.0000232	PC3	0	1	0	1	0	0.96
6284	DB00316	Acetaminophen	0.0000264	PC3	0	1	0	1	0	0.96
6285	DB01060	Amoxicillin	0.000011	PC3	0	1	0	1	0	0.97
6286	DB00841	Dobutamine	0.0000118	PC3	0	1	0	1	0	0.98
6287	DB00661	Verapamil	0.0000082	PC3	0	1	0	1	0	0.97
6288	DB00639	Butoconazole	0.0000084	PC3	0	1	-0.544444444	1	0	0.97
6289	DB01004	Ganciclovir	0.0000156	PC3	0	1	0.505381742	0.11	0	0.97
6291	DB00672	Chlorpropamide	0.0000144	PC3	0	1	0	0.99	0	1
6292	DB00524	Metolazone	0.000011	PC3	0	1	-0.53326718	1	0	0.95
6293	DB01065	Melatonin	0.0000172	PC3	0	1	0	0.99	0.511722296	0
6294	DB00345	Aminohippuric acid	0.0000206	PC3	0	1	-0.654932939	1	0	0.99
6295	DB01223	Aminophylline	0.0000096	PC3	0	1	0	1	0	0.93
6296	DB04209	Dequalinium	0.0000076	PC3	-0.425824967	1	-0.564020546	1	0	0.97
6297	DB00622	Nicardipine	0.0000078	PC3	0	1	0	1	0	0.97
6299	DB13399	Terguride	0.0000118	PC3	0	1	0	0.99	0.762221718	0
6300	DB00514	Dextromethorphan	0.0000108	PC3	0	1	-0.516666667	1	0	0.96
6301	DB13792	Clopamide	0.0000116	PC3	0	1	0	0.98	0	0.97
6302	DB00878	Chlorhexidine	0.000008	PC3	0.457478572	0	0.596934911	0.04	0	0.96
6303	DB00681	Amphotericin B	0.0000044	PC3	0	1	0.516031079	0.05	0	0.94
6304	DB01054	Nitrendipine	0.000011	PC3	0	1	-0.644444444	1	0	0.99
6305	DB00585	Nizatidine	0.000012	PC3	0	1	-0.488888889	1	0	0.94
6306	DB00126	Ascorbic acid	0.0000224	PC3	0	1	0.515676966	0.09	0	0.96
6307	DB00415	Ampicillin	0.00001	PC3	0.421441703	0	0	0.98	0	0.97
6308	DB12789	Dinoprost	0.0000084	PC3	0	1	0	0.98	0.478514232	0
6309	DB01428	Oxybenzone	0.0000176	PC3	0	1	0.581810517	0.04	0.667507467	0
6310	DB13155	Esculin	0.0000118	PC3	0.51868491	0	0.633632968	0.01	0.60399881	0
6311	DB13511	Clebopride	0.0000082	PC3	0	1	0	1	0	0.93
6313	DB00181	Baclofen	0.0000188	PC3	0	1	0	0.99	0	1
6314	DB01080	Vigabatrin	0.000031	PC3	0	1	0	1	0.703304094	0
6315	DB00457	Prazosin	0.0000096	PC3	0	1	0	1	0.708431836	0
6318	DB00563	Methotrexate	0.0000088	PC3	0.540738916	0	0.701448881	0	0	0.96
6319	DB08958	Hexetidine	0.0000118	PC3	-0.367968661	1	0.592000675	0.02	0.602395181	0
6320	DB00393	Nimodipine	0.0000096	PC3	0	0.99	0	1	0	0.95
6322	DB04365	Arecoline	0.000017	PC3	0	1	0	1	0.691278999	0
6323	DB01329	Cefoperazone	0.0000058	PC3	0.398595712	0	0	1	0.651041353	0
6324	DB00863	Ranitidine	0.0000114	PC3	0	1	0	1	0	0.98
6325	DB09282	Molsidomine	0.0000166	PC3	0	1	0	1	0	0.95
6326	DB01148	Flavoxate	0.0000094	PC3	0	1	0	1	0	0.98
6327	DB00461	Nabumetone	0.0000176	PC3	0	1	0	0.99	0	0.95
6328	DB13227	Tribenoside	0.0000084	PC3	0	1	0	1	0	0.92
6329	DB00721	Procaine	0.0000146	PC3	0	1	-0.5	1	0	0.95
6330	DB01222	Budesonide	0.0000092	PC3	0	1	0	1	0	0.96
6331	DB01288	Fenoterol	0.0000104	PC3	0	1	-0.540708745	1	0	0.98
6332	DB00807	Proparacaine	0.000012	PC3	0	1	0	1	0	0.98
6333	DB12478	Piribedil	0.000012	PC3	0	1	-0.552513814	1	0	0.97
6334	DB00868	Benzonatate	0.0000066	PC3	0	1	-0.516666667	1	0	0.96
6336	DB01182	Propafenone	0.0000106	PC3	0	1	0	1	0	1
6337	DB01142	Doxepin	0.0000126	PC3	0	1	-0.522222222	1	0	0.97
6338	DB00344	Protriptyline	0.0000134	PC3	0	1	0	1	0.469439395	0.01
6339	DB06816	Pyrvinium	0.0000034	PC3	-0.576299967	1	-0.566666667	1	0	0.97
6341	DB00831	Trifluoperazine	0.0000084	PC3	-0.333657495	1	0	1	0	0.95
6342	DB00409	Remoxipride	0.0000098	PC3	0	1	-0.607998028	1	-0.625893219	1
6344	DB00272	Betazole	0.000027	PC3	0	1	0	1	0	0.94
6345	DB01616	Alverine	0.0000084	PC3	0	1	0	1	0	0.96
6346	DB00795	Sulfasalazine	0.00001	PC3	0	1	0	1	-0.57985258	1
6347	DB00270	Isradipine	0.0000108	PC3	0	1	0	1	0	0.94
6348	DB08946	Iopanoic acid	0.000007	PC3	0	1	0	0.99	0	0.97
6349	DB00634	Sulfacetamide	0.0000158	PC3	0	1	0	1	0	0.92
6350	DB00935	Oxymetazoline	0.0000134	PC3	0	1	0	0.99	0	0.98
6351	DB01199	Tubocurarine	0.0000052	PC3	0	1	0	1	0	0.98
6352	DB00985	Dimenhydrinate	0.0000086	PC3	0	1	0	1	0	0.95
6353	DB00321	Amitriptyline	0.0000128	PC3	0	1	0	1	0.63413892	0
6354	DB09216	Tolfenamic Acid	0.0000152	PC3	0	1	0	1	0	0.95
6356	DB06762	Pinacidil	0.0000164	PC3	0	1	0	1	-0.594137767	0.99
6358	DB00788	Naproxen	0.0000174	PC3	0.467345736	0	0	1	0.645370112	0
6359	DB04818	Iproniazid	0.0000144	PC3	0.451548561	0	0	0.99	0.593104311	0
6361	DB13783	Acemetacin	0.0000096	PC3	0	1	0	1	0.535280568	0
6362	DB11636	Nomegestrol	0.0000108	PC3	0	1	0	1	0.690631476	0
6378	DB00580	Valdecoxib	0.00001	PC3	0	0.97	0	0.9	0	0.79
6383	DB01083	Orlistat	0.00001	MCF7	-0.313306961	0.99	-0.347187849	0.98	0	0.77
6388	DB01083	Orlistat	0.00001	PC3	-0.351664147	1	-0.493911329	1	-0.433046683	1
6403	DB00580	Valdecoxib	0.00001	MCF7	0	0.96	0	0.91	-0.240268318	0.78
6408	DB00580	Valdecoxib	0.00001	PC3	0	1	0.556393494	0.03	0.629781369	0
6415	DB01083	Orlistat	0.00001	MCF7	0	0.98	0	0.96	-0.478285722	1
6420	DB01083	Orlistat	0.00001	PC3	0.322489695	0.04	0	1	0.535826649	0
6443	DB00733	Pralidoxime	0.0000232	MCF7	0	1	0	1	0	0.87
6444	DB13443	Esatenolol	0.000015	MCF7	0	1	0.537804498	0.04	-0.613096355	1
6446	DB14084	Butylparaben	0.0000206	MCF7	-0.450009598	1	0	0.99	0	0.89
6447	DB01011	Metyrapone	0.0000176	MCF7	0	1	0.584739409	0	0	0.91
6448	DB00655	Estrone	0.0000148	MCF7	0	1	0	1	0.717748759	0
6449	DB01954	Rolipram	0.0000146	MCF7	0	1	0	0.99	0	0.93
6450	DB01099	Flucytosine	0.000031	MCF7	0	1	0	0.99	0	0.95
6451	DB00925	Phenoxybenzamine	0.0000118	MCF7	0	1	0	0.99	0	0.9
6452	DB06439	Tyloxapol	0.000004	MCF7	0	1	-0.526221236	1	0	0.86
6453	DB00345	Aminohippuric acid	0.0000206	MCF7	0	1	0.56693517	0.02	0	0.93
6455	DB12661	Urapidil	0.0000094	MCF7	0	1	0	1	0	0.89
6457	DB09552	Thonzonium	0.0000068	MCF7	0	1	-0.558602485	0.99	-0.499009521	0.99
6459	DB13399	Terguride	0.0000118	MCF7	0	1	0	0.98	0.48828368	0
6460	DB11413	Florfenicol	0.0000112	MCF7	0	1	0	0.98	-0.638502686	1
6461	DB04815	Clioquinol	0.000013	MCF7	0	1	-0.544444444	1	0	0.96
6463	DB04842	Fluspirilene	0.0000084	MCF7	-0.38206208	1	-0.555555556	0.99	0	0.92
6464	DB01054	Nitrendipine	0.000011	MCF7	-0.456565182	1	0	0.97	0	0.9
6465	DB12551	Idazoxan	0.0000166	MCF7	0	1	0	0.99	0	0.89
6467	DB00488	Altretamine	0.000019	MCF7	0	1	0	1	0.507291746	0.01
6468	DB00351	Megestrol acetate	0.0000104	MCF7	0	1	0	0.99	0	0.93
6469	DB01428	Oxybenzone	0.0000176	MCF7	0	1	0	0.98	0.641710949	0
6470	DB13823	Pipemidic acid	0.0000132	MCF7	0	1	0	0.99	0.510735642	0.01
6471	DB09213	Dexibuprofen	0.0000194	MCF7	0.373571501	0.01	0	0.98	0.541941237	0
6472	DB00712	Flurbiprofen	0.0000164	MCF7	0	1	0	0.99	0	0.91
6473	DB13399	Terguride	0.0000088	MCF7	0	1	0	0.98	0	0.94
6474	DB01708	Prasterone	0.0000122	MCF7	0	1	0	0.98	0.598677169	0
6475	DB00457	Prazosin	0.0000096	MCF7	0	1	0	0.99	0	0.88
6477	DB01069	Promethazine	0.0000124	MCF7	0	1	0.652310167	0	-0.674447174	1
6478	DB11221	Dioxybenzone	0.0000164	MCF7	0.350876663	0.01	0.526729707	0.05	0	0.93
6479	DB13866	Etynodiol	0.0000104	MCF7	0	1	0	0.98	0.647043059	0
6480	DB00393	Nimodipine	0.0000096	MCF7	0	1	0.46555374	0.09	0	0.84
6481	DB00665	Nilutamide	0.0000126	MCF7	0	1	0	1	0.527285415	0
6482	DB12783	Benserazide	0.0000136	MCF7	0	1	0.488888889	0.07	0	0.84
6483	DB00373	Timolol	0.0000092	MCF7	0.411157172	0	0	0.98	0.65454534	0
6484	DB01586	Ursodeoxycholic acid	0.0000102	MCF7	0	1	0	0.99	0	0.97
6485	DB15581		0.0000158	MCF7	-0.440077659	1	0	1	0	0.94
6487	DB00461	Nabumetone	0.0000176	MCF7	0	1	0	1	0	0.96
6488	DB00626	Bacitracin	0.0000028	MCF7	0	1	0	0.99	0	0.86
6489	DB00465	Ketorolac	0.0000106	MCF7	0	1	0	0.99	0	0.93
6490	DB04711	Iodipamide	0.0000036	MCF7	0	1	0	0.99	0	0.95
6491	DB13251	Octopamine	0.000021	MCF7	0	1	0	1	0	0.98
6492	DB00807	Proparacaine	0.000012	MCF7	0	1	-0.483333333	1	-0.516957409	0.99
6494	DB13449	Proxyphylline	0.0000168	MCF7	0	1	0	1	0	0.96
6496	DB09186	Nisoxetine	0.000013	MCF7	0	1	0	1	0	0.95
6498	DB00344	Protriptyline	0.0000134	MCF7	0.388186115	0	0.566666667	0.05	0	0.97
6500	DB08849		0.000031	MCF7	0	1	0	0.99	0	0.94
6501	DB00513	Aminocaproic Acid	0.0000304	MCF7	0	1	-0.672222222	1	0	0.96
6503	DB00409	Remoxipride	0.0000098	MCF7	0	1	0	0.99	0	0.92
6505	DB01251	Gliquidone	0.0000076	MCF7	0	1	-0.633333333	1	-0.565724816	1
6507	DB00301	Flucloxacillin	0.0000084	MCF7	0	1	0	0.98	0	0.96
6508	DB00270	Isradipine	0.0000108	MCF7	0	1	0	0.99	0	0.92
6509	DB01218	Halofantrine	0.0000074	MCF7	0	1	0	0.99	0	0.94
6512	DB11738	Rilmenidine	0.0000084	MCF7	0	1	0.57793862	0.01	0	0.98
6513	DB06153	Pizotifen	0.0000094	MCF7	0	1	0	1	0	0.94
6514	DB11371	Alfaxalone	0.000012	MCF7	0	1	0.543736218	0.03	0	0.92
6515	DB09283	Trapidil	0.0000194	MCF7	0	1	0	0.98	0	0.96
6516	DB11549	Tiletamine	0.0000154	MCF7	0	0.99	0	0.99	0	0.92
6517	DB09009	Articaine	0.0000124	MCF7	0	1	0	0.97	0	0.98
6519	DB09244	Pirlindole	0.0000124	MCF7	0	1	0	0.99	0	0.95
6521	DB00811	Ribavirin	0.0000164	MCF7	0	1	0	0.99	0	0.94
6522	DB07402	Azapropazone	0.0000134	MCF7	0	1	0.573946092	0.03	0	0.95
6523	DB13466	Deptropine	0.0000076	MCF7	0	1	-0.583333333	1	-0.574564881	1
6524	DB06706	Isometheptene	0.0000082	MCF7	0	1	0	1	0	0.92
6525	DB11636	Nomegestrol	0.0000108	MCF7	0	1	0	0.99	0	0.85
6547	DB00917	Dinoprostone	0.00001	PC3	0	1	0	1	0	0.95
6552	DB00917	Dinoprostone	0.00001	MCF7	0.467745346	0	0	0.98	0.588895053	0
6555	DB00770	Alprostadil	0.00001	PC3	0	1	0	1	0	0.9
6559	DB03444	"(3e)-6'-Bromo-2,3'-Biindole-2',3(1h,1'h)-Dione 3-Oxime"	0.0000005	PC3	0	1	0	1	0	0.97
6560	DB11296	Prezatide	0.000001	PC3	0	1	0	1	0	0.96
